Node_Id	Closeness_Centrality
496	0.32546278100586495
694	0.31909613818493643
464	0.3167328564758194
8181	0.3162153477931256
837	0.3161132157655082
6439	0.3122691057022334
52	0.3107253784916122
157	0.310438154771621
1040	0.30975882217265255
11220	0.3086146473488648
1115	0.3085340379045574
655	0.30779938024682185
2507	0.3073409591633557
2726	0.3071866189575237
840	0.3070104198536387
2537	0.30641723729743364
7494	0.30621180690297845
2141	0.3061707538739167
372	0.30576355740209843
1980	0.30519421095872573
1096	0.3046026020489889
749	0.3042508981830473
2720	0.3041995633246836
2496	0.3039620276176766
222	0.3038164506428262
442	0.3033563754310878
4806	0.3015670877036173
2404	0.30146623802190703
2054	0.30103176464865716
302	0.3010211833813362
26408	0.3009762212927056
3382	0.3008916231998146
4674	0.3008229222592651
4769	0.3005695287879098
3218	0.29997205354328776
4851	0.2997541860396861
535	0.29969649107557494
246	0.299602129025856
244	0.2993926481766634
1225	0.29930893783632273
863	0.2992278880715347
33386	0.29896934539862713
2264	0.29889108731800557
1359	0.29885458089937705
33601	0.29885458089937705
435	0.29850821417990603
7489	0.2982041787576654
2327	0.2981055654065259
25461	0.29801738767609987
173	0.29790594345870264
880	0.2978256516438962
18863	0.2976884787474737
18237	0.29761088970156296
2226	0.2975514321513945
3918	0.297538509740548
2546	0.2974997492416457
18712	0.2974558328826288
6677	0.2971487810344228
29563	0.2969967801840584
374	0.2969298461108931
726	0.2968655148705644
567	0.2967575011169189
155	0.29659305978881956
990	0.29659305978881956
2111	0.2964313657531092
966	0.29642623549635083
7056	0.29636212226659825
2918	0.2960905899789036
251	0.2958987684544027
2415	0.29580422802494966
6104	0.29577868692681686
5469	0.29555156531637644
345	0.29545724658601613
318	0.29524588556186043
6957	0.2952026320561637
1999	0.2950017966451024
5680	0.2949611543916555
991	0.29479108651609076
3329	0.29475050229677846
1315	0.2946744369966993
500	0.29462374860392104
3660	0.2943781570770611
906	0.2942896420686188
20033	0.29411277164641236
23150	0.29407742307103313
3893	0.2940572276997699
379	0.29399665822523147
502	0.29393611369757683
2139	0.29351048433235627
