Node_Id	Closeness_Centrality
68	0.307386169367775
8537	0.2515702593391039
16520	0.24619246726668279
979	0.24600261160711953
1430	0.24599804038485817
5689	0.24592949243145307
7255	0.24580620233637532
6742	0.24504183288134926
16231	0.2445552166392281
16952	0.24447844030159435
16735	0.24447392554765998
3138	0.24447166823322225
9310	0.24426642696701542
6249	0.2441628097073282
3680	0.24390864448391725
819	0.24384350154411108
14389	0.24378961645454827
339	0.2437335114715198
426	0.24372902418843875
12656	0.24370883345909194
19797	0.24359448248426918
4984	0.24355862977915968
1978	0.24353174717545525
8061	0.24348695602084466
6257	0.24343099024201192
7475	0.2433213719125366
302	0.24326548221851035
8619	0.2432587771805506
1012	0.24323196072447448
6508	0.24322749188993514
3602	0.24316494544393322
3907	0.243160479071539
3976	0.24311805671554063
2052	0.24310912757931016
728	0.24309127127437768
17704	0.24308680760799364
7304	0.24306895458158295
5153	0.24293291143750903
4213	0.24292176711252608
19682	0.24287720003543278
1646	0.2428504676376522
22064	0.2428148335931354
11358	0.24279702049209234
9891	0.2427947940382268
20907	0.24275027353432782
25435	0.2427413713927359
10731	0.24264793831082845
13870	0.24264126727146873
15293	0.2426345965989083
2167	0.24263237312289385
16877	0.24254346748619204
1348	0.2424901553711275
3113	0.24247905163025715
8926	0.24247016936969576
6475	0.24240801176161747
6504	0.24238138254128794
6980	0.2423658515310925
2878	0.24235697756171892
4183	0.24235032251112273
3110	0.2423436678260079
18741	0.24233257749624898
22399	0.24231705273976048
15226	0.2423037473887425
6521	0.24229044349880735
1926	0.24226162341512722
388	0.24223945878503095
12443	0.24221729821026858
6698	0.2421884955239716
143	0.24215969968686418
11619	0.24211541176753815
8172	0.2420822064574358
7367	0.2420335218079846
887	0.24197158784031245
21674	0.24193842196572155
14312	0.2419273686944927
6046	0.2419273686944927
11742	0.2419096855611025
14199	0.24190526518165653
14613	0.24189863491537772
25163	0.24179039199173244
4951	0.24173078931683878
1131	0.24170651516918323
1042	0.24169327677970084
3646	0.24167562784934343
8586	0.24166459857670766
6510	0.24165136477828789
17871	0.24163813242918117
4676	0.2415918306172114
8907	0.24158301323621478
7432	0.24156978837143417
8798	0.2415543611924229
7772	0.24151470034993175
4124	0.2415102943935809
5201	0.2415036857604636
8133	0.2414948748122245
6985	0.24145303158633438
18009	0.24143982094838431
5072	0.24142000770171665
4360	0.24140239865666183
4166	0.24138919355854593
24821	0.24138919355854593
8670	0.24138479218020814
6523	0.24134078722301627
9107	0.2412989973722299
980	0.24125942033498263
8400	0.24125722199134975
13899	0.2412550236877789
6829	0.2412462308740938
4949	0.24121985627818726
17094	0.24118469911971022
17486	0.24115614147353784
13496	0.24112759058934172
16665	0.24110782855248572
22490	0.2411012419266841
2121	0.2411012419266841
2468	0.24108148420831743
13220	0.24105953498545712
14662	0.24104197848460243
882	0.2410332011931275
21557	0.24102661864400568
23319	0.24102442454086107
19905	0.2410112607608246
22967	0.2409542343258588
15272	0.24093450069306205
5937	0.24092573122708233
12207	0.24092573122708233
280	0.2409081942101148
11745	0.24088627652879652
24999	0.240884084980009
3676	0.24087970200206216
15547	0.24087093652465083
63	0.2408271187049778
7700	0.2408271187049778
296	0.24080521577290698
4705	0.24080521577290698
510	0.24076142185886107
572	0.24075704334354184
6218	0.24075047586916054
3509	0.2407373419952417
17865	0.24071545538954905
1674	0.2407023253362546
25580	0.24065419405988556
22816	0.2406520067319506
26373	0.24064981944377692
8463	0.2406410706886734
8823	0.24063450953978613
18067	0.24062794874867238
9901	0.24062794874867238
12211	0.2406126416272507
6289	0.2405973364531761
5009	0.24058640537802736
10410	0.2405820332260769
6690	0.2405645462072529
8848	0.24054050570678248
16205	0.24053613522291772
12109	0.24052520970805477
8982	0.24051428518565354
4960	0.24051210040025678
12489	0.24049680801379442
3541	0.24045967745584113
13371	0.2404443917348154
15526	0.2404443917348154
3216	0.2404400247428933
9090	0.24042255836137066
19079	0.24039199829911356
5022	0.2403745388942493
14284	0.24037017443929398
12729	0.24037017443929398
20222	0.2403658101428256
4918	0.2403374460783061
20355	0.24033090147557543
13345	0.2403243572292658
6361	0.24031126980579307
19948	0.2403090887071281
13709	0.24029600294652328
6108	0.24028291861098156
20891	0.2402676553536604
8932	0.2402502140052508
4749	0.2402436741524074
5202	0.2402371346555971
10734	0.24022841588029567
6498	0.24022405672995945
26457	0.24021969773782134
11541	0.24021315954621694
158	0.24019790514980197
5243	0.24019790514980197
8255	0.2401695806959414
11542	0.2401695806959414
9267	0.24016086682324841
8316	0.24016086682324841
6838	0.24015215358284886
18747	0.24014997537153676
11939	0.24012601765472252
15234	0.24012166221976755
15451	0.24011295182383688
12696	0.2400955329276519
2984	0.24007376286110482
4422	0.2400715860715823
10393	0.2400715860715823
6769	0.24004764399190082
17724	0.24003893896505687
13979	0.24003676280699401
10848	0.24002588260851487
22889	0.23999759870798815
25183	0.2399867220595382
9354	0.23998237167619274
12752	0.239980196543666
3144	0.23997802145056848
13186	0.23996932147244907
18446	0.23996714657648158
17283	0.23995409802851742
4459	0.23992148286617676
4615	0.23989974434987513
26222	0.23988018305304296
9867	0.2398671439606337
25658	0.2398388974560684
20975	0.23982369055508657
3613	0.2398193460804198
6269	0.23981065760327758
22204	0.239788939164472
10331	0.23978242439991188
11197	0.2397759099893381
7610	0.2397715672456004
12653	0.23972597793206396
8894	0.23971295559797082
726	0.23970427482787574
7474	0.23970427482787574
273	0.23969342474934974
2179	0.23967389708305953
11137	0.23962183885843402
8570	0.23961750169382579
6104	0.23956763558326702
21122	0.23955029571387043
10762	0.23954162672043092
22981	0.23953079136092595
18078	0.23952429061572886
8607	0.23952212377907445
5476	0.23950912358239182
17948	0.23950262401323083
7944	0.23949612479681842
1386	0.23943115202755097
8888	0.23941383190913068
25541	0.23940950227105395
12334	0.2393943497709102
6673	0.23936837851826806
10735	0.23933592237575518
22621	0.23933159555507752
1967	0.23932294238303825
8007	0.23931212679786934
9033	0.2392494156764227
22712	0.23924076844577774
12639	0.2392342834329894
93	0.23917593413485577
19356	0.23917161309686882
5289	0.2391586509196422
16711	0.23914569014733927
1157	0.23914353015519588
11595	0.23914137020207077
19284	0.23914137020207077
6377	0.2391219323795917
6880	0.2391176132925969
24166	0.2391176132925969
11584	0.2391132943616244
5559	0.23911113495464387
16017	0.23909170204680033
254	0.23908738405178404
25524	0.23907227229738118
14945	0.23903342227073648
7207	0.23902479064613183
18661	0.23897517089971182
24141	0.23897517089971182
16847	0.23895144699844473
22679	0.23895144699844473
1457	0.23894929051371466
7237	0.23894713406790788
9357	0.2389406649640165
3310	0.23889970210561015
5089	0.2388824587877935
328	0.23887814834726648
14701	0.238869527932866
18385	0.23885228897044383
21069	0.23884151588243008
25846	0.23882643519174718
14898	0.2388178185092288
2022	0.23880704853040144
9404	0.23879412583797208
9246	0.2387855114866495
2756	0.2387575191366849
10509	0.23875321320380774
12672	0.23873599102531598
9282	0.23872092365715764
15122	0.23870370613651884
17028	0.2386972502065637
15401	0.23865852195908338
15513	0.2386370116958177
19258	0.23862195681845985
15925	0.2386176557738164
11155	0.2386069038405143
8601	0.2385940027994942
6803	0.23858540288049263
5759	0.2385832529976091
11678	0.2385832529976091
11556	0.2385832529976091
17118	0.2385660553292607
9830	0.23854241258311337
18907	0.23852522080180416
6191	0.2385058830096086
10933	0.2385058830096086
3452	0.23845433088964543
6625	0.2384285631858536
21799	0.23840280105044723
25889	0.2383834831020597
9289	0.23838133685660096
19898	0.23837060620898196
18817	0.23834271104586158
18251	0.2383405655345054
12432	0.23828694030151618
12006	0.2382547767429084
8490	0.23819047566695156
20071	0.23814548556091628
25061	0.2381347761358337
13149	0.23812406767391553
6141	0.2381155015977721
18188	0.23809408910347352
13901	0.23808338430039538
18444	0.23800847762272723
5242	0.23799136271404261
16287	0.2379828061827018
4410	0.2379485862091332
8694	0.2378075327800272
2559	0.2377968537282332
7349	0.23773279955341664
8391	0.23770291941306138
10601	0.2376431816601236
7846	0.23763891582669314
11479	0.23760692695691246
13814	0.23758986974751137
26280	0.2375856058278088
24304	0.23756428852477002
3663	0.23754936868860002
11870	0.23754936868860002
14739	0.23747479760940202
10949	0.23747053781895913
1463	0.23729176451570771
5808	0.23725561694904584
4813	0.23721310449718833
22083	0.23717910550341448
7293	0.23717273177704923
10120	0.23716635839323777
3039	0.23710476667140692
7733	0.2371005201456315
13707	0.23702835247316723
23326	0.23702835247316723
21577	0.23698592141941452
17524	0.23696047007824397
25245	0.23685024407505875
9421	0.23664701909712443
10066	0.23651806766414463
12408	0.23646948310823332
8386	0.23642936309270424
12091	0.23506290137131935
17243	0.2341254683007425
13618	0.2339310239582152
3370	0.23379675654018323
5523	0.23351220683913948
642	0.2329349334869634
205	0.23226266785380778
3300	0.2317483311421778
2611	0.2313312226172965
16099	0.23089346208893774
140	0.23022490400124054
18813	0.22999691696994126
3860	0.22988109678722893
735	0.22982921525188293
58	0.22967171878231352
5580	0.22955622580772211
7050	0.22953831489360693
5761	0.22941102895395377
20046	0.2292818985838226
11172	0.2292580750252201
3447	0.22923624111187496
1553	0.22891714724509923
8439	0.22881032082566516
18083	0.22867594041199707
4441	0.22862657552230542
19118	0.22845692294458492
594	0.22838598032159363
4121	0.2282934270694672
628	0.2282757126631663
10008	0.2282324223522543
5204	0.22822455315061818
8510	0.2280162168522177
2047	0.22752245047875047
8852	0.2275165851879515
625	0.22740520209104678
4840	0.2273368629871608
3623	0.2273329591360946
13225	0.22732124838730247
382	0.22729978181450547
6959	0.2272841723078869
8650	0.22714962925020735
3688	0.227091181939264
2086	0.22705028671471164
1309	0.2269704860927415
9192	0.2269588126578319
2648	0.22694519516797954
4513	0.2268324273691383
3766	0.22664602327203728
519	0.22659171310548373
2649	0.22651029664099606
9721	0.22649479537603118
117	0.22646379921021825
7803	0.22646186223153947
185	0.22644830430849933
10011	0.22643668452362262
3402	0.226357314564954
2124	0.22635150919154565
7808	0.2263321600973019
1326	0.22630314265767507
8775	0.22615237183250766
7888	0.22614078239748783
2787	0.22611760709056541
11746	0.22605775952753612
26201	0.22595358455578787
4490	0.2259130979920023
492	0.2258398734596519
3508	0.2258379471392853
11487	0.22574167300141249
558	0.22570318632553912
1070	0.22569933837971431
390	0.22569549056509228
5695	0.2256397119928301
1294	0.22553400073820173
4343	0.2254763817917742
475	0.22533438085346225
6456	0.22533054547256384
2613	0.22532095759150586
5846	0.2252883648982146
774	0.22527686384581658
2667	0.22527111375995598
5334	0.2252251236382268
1541	0.225223207790664
13793	0.22506047979210728
7188	0.2250528277970103
6620	0.22505091487953718
5350	0.22495722174261812
1015	0.2249381102785084
2198	0.22491135968351428
16543	0.224875065479847
3558	0.2248464204343105
17086	0.22476243705146579
4017	0.22467089033893378
4065	0.2246632648123296
1200	0.2246403913380054
14919	0.22463657954509925
5127	0.2246175225208072
8774	0.2245965635283167
7972	0.2245660847023627
2377	0.22454323101100512
305	0.22450515186045422
4195	0.22447089166585563
2612	0.2244537654894175
8767	0.2244518627422384
9093	0.22443473946921869
2421	0.22438528690878376
1770	0.22437768075678946
5704	0.22437577929936248
4222	0.22437007512044022
3492	0.22436817379191631
7397	0.22436246999968365
14122	0.22434916227884685
1214	0.22432825333533285
1260	0.22424845502382204
7338	0.22420288147291706
4112	0.22416112198739094
9913	0.22408144251479095
6948	0.22404731150709678
5010	0.22400560994824503
180	0.22399992457477239
3510	0.22388438454163356
4168	0.2238692405907049
2119	0.2238484210030577
4440	0.2238294974652566
4735	0.22382382102780082
234	0.22380300988684054
6014	0.2237576171915817
101	0.2237198040090129
19617	0.2237198040090129
6844	0.2237065724142643
3339	0.22370279224608958
15065	0.22369712223335955
7612	0.22366499758960845
3182	0.2236404379105056
2393	0.22346112692354092
3503	0.2233989072187807
8553	0.22337252144687697
533	0.22336309946736632
5386	0.22329716785999063
18072	0.22329528467170434
2184	0.22325951012844492
26382	0.2232406860253338
2306	0.22321810129125885
384	0.22320869233403026
2212	0.22319363965221253
15886	0.22318235147312465
14124	0.22314285183652327
2491	0.22313909069555668
20613	0.22310336617903087
1635	0.2231014862581854
7386	0.22307705016987672
2590	0.22303195145191526
11894	0.22300565228642502
945	0.2229831150805345
8878	0.2229831150805345
16331	0.22291740757451203
768	0.22290802394900378
21277	0.22287800165546542
4804	0.2228667453802349
2524	0.2228367342040993
2544	0.22281048105445225
15279	0.22278048502846215
1491	0.2227692386008268
1063	0.22276361581280588
13319	0.22275986744514653
5459	0.22275049707785932
10733	0.22271864372492384
3166	0.22270365706383827
224	0.22270178387301431
334	0.2226736897915367
138	0.22266245414354155
6979	0.22261377943501742
20571	0.22258757879011246
10786	0.22256325514157788
2431	0.22255390130758995
9346	0.22254267774459063
5687	0.2225314553135599
7947	0.22250527404229312
1179	0.22248844647795596
18552	0.22244358541404266
6544	0.22244171659564196
1437	0.22243050434462697
4180	0.22240247866159318
2573	0.22232404430744862
7806	0.22229231279468947
1554	0.22228298172055902
7811	0.22223820346709422
12259	0.22223633809804236
7331	0.22220463161454454
21619	0.2221505649592035
7388	0.22211142966513991
6947	0.22210584003441577
1062	0.2220797588104868
2197	0.22206858301808008
3832	0.22204809698643635
4117	0.22204623480734537
3190	0.22201644418912658
8602	0.22201458254090015
2596	0.2219699123477362
953	0.2219680514797806
95	0.22194944451612977
5940	0.2219457234977381
5478	0.2219327009158494
1813	0.2219327009158494
10561	0.2219327009158494
11460	0.22193084067175736
14313	0.2219178198362473
6478	0.2219066603361047
2166	0.22190480052853045
2546	0.2218899231901334
9884	0.22187876649540075
2310	0.22186575176945036
11557	0.22183229234108606
1041	0.2218099916616067
1654	0.2217561168594074
4337	0.2217524023204773
683	0.2216799936759044
3532	0.22167813766577643
649	0.22166329070351426
7398	0.22164102398867117
5420	0.22163545800892895
12059	0.2216113419934101
3043	0.22159650397682237
4607	0.22158908571361463
76	0.22157981358302373
8739	0.22157425067712178
15847	0.22156868805053362
2269	0.22156868805053362
5583	0.22155570967459662
4546	0.22154829414238816
7577	0.22151493038947406
13603	0.22151122392609884
1795	0.2214908405944677
9871	0.22146675603843208
8809	0.2214611988077777
2048	0.22143526875188313
21809	0.22143341683738255
