Node_Id	Closeness_Centrality
1678	0.4161475054229935
1221	0.39409202958093675
696	0.391358629130967
104	0.39064141722663415
357	0.39032349949135303
519	0.38662636033857317
695	0.3848425275827483
109	0.3788388625592417
1226	0.37609096255636154
1191	0.3739649122807017
555	0.3728021764477264
1148	0.3718627641015701
320	0.37143078412391095
58	0.370856369611444
645	0.370856369611444
1344	0.37035521235521235
392	0.36985540775014464
1384	0.36957041032556354
1141	0.3687889273356401
1111	0.3685763688760807
395	0.3673764841057066
1336	0.36583524027459957
534	0.3656260720411664
67	0.36479178551055336
117	0.36465310777418747
1331	0.36458380843785637
1132	0.36416856492027333
265	0.36368530805687205
566	0.3627912254160363
1329	0.3627912254160363
197	0.3626540642722117
1102	0.36258552258552257
660	0.36217481593354733
1403	0.3617650386573638
556	0.36162865221489165
826	0.3608803611738149
497	0.36013516050309746
691	0.3595951265229616
520	0.35952773613193406
703	0.35952773613193406
386	0.35865395401009537
1319	0.3585199028219025
561	0.3585199028219025
821	0.35831901382144193
1288	0.3577844088026856
1162	0.3575177040626165
218	0.35711839166046166
515	0.35705192629815746
1277	0.3566536530953709
1397	0.3557937685459941
402	0.35553002223869534
364	0.3552666666666667
835	0.35506940588561914
379	0.35506940588561914
1388	0.3550037009622502
1103	0.3548067320140559
310	0.3548067320140559
1120	0.35474112426035503
976	0.35467554076539104
1268	0.3545444464978747
18	0.3543479867011452
574	0.3543479867011452
1192	0.35408637873754156
1239	0.353890426120642
1370	0.3536946902654868
823	0.3535643199410247
1197	0.3535643199410247
3	0.3534340456890199
5	0.3533689445570087
614	0.35330386740331493
325	0.35330386740331493
635	0.35330386740331493
578	0.35304379830695626
890	0.352784111805811
55	0.35271924986210706
535	0.3513626373626374
30	0.35129829701519866
155	0.351169686985173
287	0.351169686985173
926	0.350848573518654
1119	0.3507844212835985
998	0.3507202925045704
1164	0.3506561871687078
1271	0.3505280467750777
1279	0.3505280467750777
1262	0.35027204674091655
268	0.3502081051478642
1295	0.3502081051478642
1492	0.35014418689541893
1175	0.3496336796063423
1311	0.3495062852978685
1146	0.3492517749863463
19	0.349188205314889
1047	0.349188205314889
1035	0.3489976350736766
180	0.3485537790697675
260	0.3485537790697675
1302	0.34830065359477125
125	0.3482374296605555
676	0.3481110506260207
738	0.3473546985334058
4	0.34722895927601816
1255	0.3466642573183954
80	0.3461638397690365
649	0.3461638397690365
1250	0.3459765554553652
1234	0.34585181179015684
1378	0.34572715804649484
163	0.34566486486486486
1216	0.3455403458213257
1306	0.34541591645660785
373	0.34522944034551023
1254	0.3450431654676259
583	0.3448570914973935
824	0.3444236983842011
2	0.34436187399030693
1242	0.34417653390742736
1135	0.344114798206278
