Node_Id	Betweenness_Centrality
496	0.026547195494337057
837	0.020062118424397573
157	0.019251856971995576
2141	0.019033257598247103
8181	0.017500498354162154
2819	0.017336821445813534
2054	0.016606324537539106
694	0.016360198858745133
464	0.015966508196155894
52	0.014268336909471534
2275	0.013678068669579302
222	0.013563465942613965
1115	0.010133870581225848
358	0.009837833891856022
442	0.00957272535432165
11220	0.009542610790064824
4851	0.009158607763420944
16322	0.009077664668632633
655	0.008970866362830355
840	0.008353152534050728
4806	0.007895486418406837
4674	0.007870435240112012
16335	0.007861576381638726
567	0.006854802889373901
6439	0.00662070390988417
3547	0.0063319878417121625
5469	0.006258793449766085
1980	0.006202969970330484
1225	0.006166433730963047
2537	0.006118640188026391
4257	0.00604627661006973
2507	0.005969522348574909
7489	0.005944066461788748
1481	0.005933584456046146
3382	0.005922227655896139
1570	0.0057831319132125
36	0.00577558997865946
372	0.005771783320812031
6957	0.005769183837720878
863	0.005758485157819253
2726	0.005604785887076736
18863	0.00518224649393611
1040	0.005123299524898784
8328	0.004983056302187186
2496	0.004968697149352376
10132	0.004894955547367406
6781	0.004889025786936308
33386	0.004852591131436529
14485	0.004805917190880139
3893	0.0047934588470182615
1506	0.004623539742425767
374	0.004561977765955505
5276	0.004547424882871176
1425	0.004521828438339784
3730	0.004518015469736781
19007	0.004479353297741079
2918	0.004462012300972432
7116	0.004444435448300188
726	0.004409237817938275
4597	0.004319145755777048
535	0.004312793349206185
22	0.004256199537075855
2720	0.004222185605076829
5725	0.004181979456979692
2226	0.0041080171127125965
1125	0.004090436549600203
1096	0.0040486124665886376
3758	0.0039915992848834755
379	0.0039739206483160915
25461	0.003959300208610198
880	0.0038976785975407876
23	0.003891873128999761
4613	0.0038723539137143644
24	0.003779063170032834
7217	0.0037673619744170686
2404	0.0036977008480500342
4240	0.0036676041447591405
1999	0.0036398547466600178
7494	0.003639780867706971
9206	0.003631793874576334
4449	0.003604501842501957
479	0.0036020310307079205
246	0.0035557368721224904
3054	0.003513184532638361
3429	0.003511590681319394
4901	0.003483463421691284
906	0.003443652755792587
11833	0.003421066615729301
7766	0.0033773794416622127
2139	0.0033667871612385095
16649	0.003300934322252521
26408	0.0032781301380385257
2259	0.0032736691056997396
8938	0.003247560644662257
29563	0.003230180992434147
494	0.0032227625216936498
2073	0.00321314084948516
4308	0.0031703609614572165
5680	0.003145422930381171
5892	0.0031327605745871735
4478	0.003127097705860653
10534	0.0031254589387254383
1132	0.003115342734061828
749	0.0030725232611943766
11213	0.0030605681584055535
11209	0.0030311869940150564
574	0.002954330939923113
78	0.0029074746556968637
33601	0.0029048736697694253
1359	0.0028691844384188445
707	0.002861534606637898
435	0.0028501248120325843
5940	0.0028462037625079394
8466	0.0028435464788563484
18237	0.0028282467249057083
31181	0.0028209936300429223
3265	0.002803301548107004
7636	0.0027826426541448664
3580	0.0027725970637364444
2086	0.002758997204278554
1133	0.00272255195343726
9248	0.002685015068826778
4667	0.002675430467618642
2264	0.00264101959051782
1137	0.0026403282636435982
3258	0.0026370799446765597
14686	0.002615245334147657
6677	0.002608401706133688
136	0.002540212200350237
26092	0.0025363265079754987
367	0.0025259475147991657
353	0.0024944237481098995
302	0.0024773001946542255
3079	0.002466275325791552
2276	0.002465420770930566
173	0.002464336170191523
26380	0.002440006085429126
368	0.002436474158038003
434	0.002432604260547859
1046	0.0024172677310856953
5888	0.002406502667246399
3918	0.0023927097915684707
245	0.002375710113175414
500	0.002364227291268609
4126	0.0023625449156118336
4769	0.002361768267263029
3329	0.0023437158582806754
2610	0.0023399081539466175
6517	0.00233611001127633
10885	0.002330206364214617
7128	0.0022870190543407424
1156	0.0022834449047320687
3218	0.0022537813183049833
618	0.0022464458936484613
5304	0.0022435529077782968
10234	0.0022423348982807813
6369	0.0022064258054870956
156	0.0022009309416702576
1469	0.002191922398870947
26907	0.002168952216864604
18606	0.00216703828717011
16118	0.0021576816077278423
8698	0.002150861329091564
147	0.0021346664194725976
30865	0.0021210017114276294
12594	0.0021195388363159963
2327	0.0021115588722051552
3598	0.002108324889937108
1585	0.002101016282490872
244	0.002089531565439048
6464	0.002088659919359357
24918	0.0020549768713319662
8968	0.002043777842732465
18501	0.0020412918385097336
7056	0.0020371831841921066
161	0.002024029045540062
7651	0.0020181557507700522
27761	0.00201207225215196
2415	0.002011026509068142
6057	0.0020096263916718057
2615	0.0019894904653445836
495	0.001986753663172456
4080	0.001972941007829054
208	0.0019512792527490424
4590	0.00195118811282645
2093	0.0019480665047213984
990	0.0019461537029633806
1326	0.0019433096819402448
4327	0.0019406006246407601
2111	0.0019268288403392591
3731	0.0019261921765060168
3428	0.0019260838525155131
3312	0.0019228290840052154
845	0.0019104223788794833
26808	0.0019080248573568833
14	0.0018887773206074533
1076	0.0018838991702647917
24146	0.0018703072805689855
66	0.0018631468672112702
9102	0.0018430373617864895
1366	0.0018253114906762928
4063	0.0018243691497991288
702	0.0018112150114869294
962	0.0018103732406721618
7688	0.0017978667050644818
251	0.001780648056161734
966	0.0017803595809005193
5920	0.001776559601207732
7642	0.0017732343052821744
1365	0.0017694897717091295
26	0.0017575707871869916
1300	0.0017572025393745188
4531	0.0017420002064688026
10942	0.0017354695058444294
5726	0.0017243796656240217
155	0.0017099087676785132
3496	0.0017094109101145414
1249	0.0017038127137485855
5999	0.0016977906875585223
13721	0.0016893002187960467
475	0.0016873033565217392
8840	0.0016866839881797544
6104	0.0016839366949638705
14479	0.001682499805194293
28696	0.0016777793508163158
3899	0.001668952330985517
31382	0.0016631728526079095
2055	0.001663146054373236
10615	0.0016621445356713865
3396	0.001655447358739829
2546	0.0016394968910844031
6091	0.001636194246246615
