Node_Id	Closeness_Centrality
215	0.3354358578753914
76	0.3219792664866278
663	0.32140527849036915
708	0.3212655917249772
830	0.3202217986484145
661	0.3198061780738946
210	0.31937783538561243
139	0.31799019186096533
2173	0.3176758777773003
61	0.3176212778756499
1671	0.3171035133627901
1411	0.3170491100150118
209	0.3167230815373409
204	0.3167095115681234
240	0.3164925500941942
1105	0.3155872433078598
906	0.3154525668928434
286	0.3153449084936649
202	0.3145665773011618
6	0.31376543995925127
1378	0.3122017147442666
13	0.3117014547754586
299	0.3111765944011787
3544	0.3110587443191382
2144	0.3108233117483811
1184	0.310210248017122
744	0.31011914750797115
604	0.31011914750797115
3617	0.30987214420456927
366	0.30982019363762103
214	0.3097163447437885
2669	0.30941816659690247
1294	0.3091722782215902
1272	0.30909471043278275
254	0.30895260386190754
785	0.30826973601901664
368	0.3082440265209958
1963	0.30812838682784494
490	0.3081155433287483
331	0.3077691731201599
5551	0.3075131042516016
818	0.30735966735966735
1110	0.3073341094295693
154	0.3073085557495635
650	0.30696399651177275
632	0.30667109193494857
2022	0.30639144491420045
1638	0.3063533507397737
507	0.30592227786284815
1686	0.3057451296686934
279	0.3055808185200496
2322	0.3055681865156463
3207	0.30554292563964786
664	0.3054419238874427
1880	0.3051015354135711
2523	0.3050889430021875
552	0.304648862512364
208	0.3045484508899143
1087	0.3043227665706052
1285	0.3042225697588279
808	0.3041599802493519
163	0.3036227717078781
472	0.3034856509422343
237	0.3030750307503075
879	0.3029880723039718
150	0.30290116374364856
187	0.30273989433591353
356	0.3025416444971964
945	0.30225711481844947
1517	0.3021088769004414
105	0.30193611633036516
320	0.3018991219113743
1811	0.30140672782874617
482	0.30139443855500286
82	0.30114886335859203
2289	0.3009894539679954
52	0.30095269114892925
992	0.3009159373091797
908	0.3008424565544748
312	0.30083021325085463
1518	0.3007078350012204
29	0.3006222294521941
1528	0.30018274111675125
247	0.30008525149190113
407	0.29980532121998704
748	0.2997931621851807
341	0.29974453590689754
5069	0.29973238180196254
175	0.29961089494163423
384	0.2994895065229722
26	0.29869080329723613
916	0.2986063421531004
126	0.2985098736017445
1656	0.2984616626963298
51	0.29844961240310075
772	0.2984014209591474
35	0.2981486709958456
1716	0.29811259880625907
2934	0.2980885555286717
921	0.2980765353441671
2877	0.2979924211884222
539	0.2978963488353349
112	0.2971538832609744
2470	0.29710610932475884
23	0.296939021450952
2906	0.29659350800465434
1870	0.2965459140690817
773	0.2964151094714893
189	0.29640322386623363
304	0.2962369254197892
350	0.29605895546299266
2241	0.2960233871290697
546	0.2960115329168669
54	0.2960115329168669
757	0.2958930429909535
113	0.2958811992154665
142	0.2958101564688463
1201	0.2958101564688463
