Node_Id	Betweenness_Centrality
73647	0.07580581967621776
52658	0.0239387649106988
101355	0.020840305125469916
22757	0.019114934733782268
101425	0.018932745910181986
46269	0.01685820114240825
78667	0.016229071439908763
46016	0.013268802254289173
56672	0.013045370543366512
15439	0.012091675951540893
8536	0.011791483999979955
26075	0.011775405549978859
97632	0.010982501705735353
101191	0.009966934282385318
91392	0.009600597593943525
107009	0.009579742233993651
15345	0.00949171129975612
9991	0.009288148432992858
52364	0.008837434119387805
15113	0.008784173357667627
83197	0.008528655668111923
97788	0.008514793860042882
84209	0.008388437652743747
96866	0.008208643984142602
35171	0.007600936400330639
31762	0.007420789661124466
106876	0.007299995027210985
38468	0.007123012196228709
33410	0.0071130383896720875
66800	0.007068913793715261
22987	0.007042071331329461
45942	0.007030523990194464
28575	0.0070109484445426305
12915	0.006892788367577262
1895	0.006848434280429066
46066	0.006800887793082196
95940	0.0067037015741702455
52421	0.006674872184441611
42316	0.006404316674101321
101472	0.006336876665345598
41266	0.006284496944851652
66908	0.006235768363180218
35688	0.006219833690807063
91541	0.005999296726039232
52726	0.005971236835126997
30365	0.005963282735457286
53880	0.005959032856425994
905	0.005957214724771308
96395	0.0058986226795626675
72331	0.0057470774843988845
80915	0.005626439155621739
46144	0.005589535693581543
61271	0.005583917714059298
73122	0.005571268703895457
71461	0.00548826895833844
18654	0.005382500335446317
64845	0.005366371960944646
26750	0.005289690362821073
66863	0.00507574824810978
2716	0.005035671745140646
86764	0.00498057261589367
60662	0.0049772775265109065
55595	0.004926338936401153
29380	0.004899612234345233
90690	0.0048781552342495324
60251	0.004829582238689749
88748	0.004829155290893814
43683	0.004818893109609553
1764	0.004814989009983215
54354	0.004796255966520885
23127	0.004716351209407203
85840	0.004618964815505253
36740	0.0045771601290472445
30488	0.004574613179310665
57070	0.004549365961470304
52228	0.004500818339895457
83259	0.004452056292514738
83824	0.0044448619119337365
52472	0.0043142040511392745
53994	0.004252900531831139
26002	0.004247184055969702
53906	0.0042113030727657175
95372	0.004125503587903801
5215	0.0041098226976886984
57478	0.004095947916477067
62113	0.004094388992237063
11063	0.004054985218945788
46805	0.004004865868179421
57036	0.003976237232723464
53856	0.003975458267310176
73904	0.003949881044819673
72044	0.0038639055114142295
55210	0.003850987496673036
85266	0.0038290503784081894
52449	0.0038031645431313987
40271	0.003795286532485506
52287	0.003789747058958012
15290	0.0037762061739248886
4750	0.0037565859434712683
74869	0.003698563762889581
36435	0.003689710356147171
21181	0.003650394967281929
32438	0.003646375626216479
62327	0.0036319808412833723
78952	0.003588291148008757
83876	0.003571219416843244
42792	0.003570477762485549
31208	0.0035523900353193034
35142	0.0035423572795391612
93429	0.0035342818978600097
105594	0.0035151131538182253
10628	0.0034866875270668962
78521	0.003483729943568874
45769	0.0034450912478787158
58515	0.003438411261628022
88071	0.003422131657668622
55966	0.003418125628690276
7399	0.0034169031147544323
44000	0.0033720476373618113
89340	0.0033619576784881403
97009	0.0033482036037904045
101264	0.0033175447848274747
83037	0.003305754805167177
106905	0.0032467636226224837
74055	0.0032460767233706018
66460	0.0032455266288691173
98553	0.0032177569442616238
46312	0.0032172662190479134
6185	0.0032117188639826377
79087	0.0032060207835652335
92360	0.0031897867366901074
37206	0.0031749046187330102
87044	0.0031500502882106595
90134	0.003112544101147885
26130	0.0030837381873322573
43118	0.003068382328125252
85796	0.003049242810694874
57340	0.0030476236242803416
11174	0.0030341057154301067
33099	0.0030319907644428355
20247	0.003020677848668947
59145	0.003007208930146462
78851	0.0029892950405429847
30901	0.002984162115877737
87484	0.0029765260213644898
34770	0.0029692207525824784
69439	0.0029688807395971337
23548	0.0029581970091881998
97347	0.002957952760180573
91719	0.0029560996078147176
44269	0.0029493367553085335
46999	0.002943159520554502
34845	0.0029401045505978956
87299	0.0029356882250077664
56414	0.0029105313899418896
4104	0.0029033752688946875
21214	0.002892687617450898
51028	0.0028894943716414197
4853	0.002877681180555264
99115	0.002877355233385501
73417	0.002871611483957562
65725	0.0028686536674637363
14502	0.0028632613849003375
51336	0.0028566908075204297
103848	0.0028495599817120096
104566	0.0028469005564717292
93388	0.0028423292158747436
6121	0.0028416851209164336
81662	0.0028416255667205307
58629	0.0028183392954475982
101743	0.0028083682903262386
89688	0.0028014695550376417
63735	0.0027907212087585806
64278	0.002788092801173836
89212	0.0027677780917468543
24381	0.002761749670209709
85802	0.002757496593947085
9489	0.002751687093905113
27458	0.0027443541701881726
55406	0.002705735352099246
58706	0.002702292220240337
93858	0.002698697091456264
54797	0.002693059574431124
99870	0.0026921389081285374
14023	0.002681901122197398
44911	0.002659158304048255
59956	0.002655877309530588
36124	0.0026486598538362468
17933	0.0026453891876230752
2962	0.002644734033601325
27892	0.00263604332731251
8350	0.0026326098198098404
67842	0.0026220531993349605
32332	0.0026207937546045904
24840	0.002614720787286135
107793	0.002591975324939818
81626	0.0025853503266648594
28121	0.0025760183480310127
37250	0.002575502586868264
66108	0.0025713038159109643
46566	0.002568413880763731
14598	0.002566016457324057
84968	0.0025598801514806284
1074	0.002548521331868608
91051	0.0025478642037530916
36460	0.0025451710201350296
95573	0.0025421588608346454
80859	0.0025299898114096004
60432	0.0025189092805717626
47236	0.0025110887188134075
66664	0.0024916644691784697
38496	0.002486754569464214
45810	0.0024795970083097262
15164	0.0024783933669687585
15822	0.002473854559485587
71586	0.0024702850962747577
1034	0.002468188556821569
23411	0.00246341032255026
38533	0.0024590601581204108
17955	0.00245707672460732
85864	0.0024545502022854412
9533	0.0024511083807315817
104657	0.002444360579553441
94304	0.0024441962375924913
59365	0.00244062836553272
24031	0.0024396269329437373
77308	0.002434118564598437
15900	0.0024257278633485987
58920	0.0024178511291747195
60129	0.002407018395464219
82526	0.002380895972342399
485	0.0023749959700834693
64685	0.0023653414903900658
34346	0.0023650784932347352
26970	0.002360822491337245
23592	0.0023570283229195996
14096	0.0023433872759074663
48875	0.002333044336325373
106067	0.002324175942227255
44786	0.0023192087881717446
40747	0.0022980610912267272
103420	0.0022951491647177705
102365	0.0022911842439678415
16166	0.002288664113720739
23655	0.0022853949595217585
93764	0.0022842623490594103
52098	0.0022769475694651006
71548	0.0022696686741495976
107108	0.0022660140211393093
22461	0.0022640029723210884
96323	0.0022560765323287497
81037	0.0022552846540113236
42343	0.0022511293565713286
45501	0.0022490274684462993
73687	0.00224256795718168
15148	0.0022332497279017355
3483	0.0022173114202114434
25735	0.0022118226161479183
99366	0.0022098567295836266
53541	0.002207942770139009
48594	0.0022056778524786372
20113	0.002201874763212238
99977	0.0021991886269173175
48626	0.0021991292703781823
65201	0.002187383060392204
59595	0.0021752182167497896
93373	0.00216007374868336
49235	0.002144601358003972
35010	0.0021394695075709386
20295	0.0021393559597582498
75889	0.002137608358995929
98209	0.002133961276544694
59003	0.0021331520128265173
75988	0.0021286858499243947
182	0.002115604640880578
30874	0.0021118766305966334
1132	0.0021002236723698616
41110	0.002087602165235622
4112	0.002082298602919163
102849	0.00207934388113433
100740	0.0020783726224989055
27372	0.0020722198849211226
47468	0.0020712173566347376
57781	0.002067395696997468
97670	0.0020670358172658818
48940	0.0020653369668793696
19882	0.002047974565364947
73539	0.002043187104143782
59202	0.002036283400972366
79145	0.0020260869226269326
80470	0.0020225266523585285
37847	0.002022383706109003
91898	0.0020213990924043473
91631	0.0020195678865799387
92123	0.002014924329516484
106784	0.0020049482030829813
19383	0.0020034788070600073
43077	0.001993615779085189
59037	0.0019853584067886267
12865	0.001981990386823029
78157	0.001977070972066235
60987	0.0019750517019308787
68811	0.0019745443274825163
63473	0.001968526298801365
79456	0.001966965974056518
61712	0.00196426891731343
46592	0.0019626723201438944
46826	0.001962351955584683
20455	0.0019515244259800436
14280	0.0019442224446921464
94246	0.001940032435728387
62217	0.001937836218133126
96543	0.0019373019234955877
11283	0.0019311267251898188
19729	0.0019291409013947579
66384	0.001928818153119046
54956	0.001927633991960699
39883	0.0019269605758493779
40976	0.001926045613673461
31971	0.001919997700704615
26311	0.0019192629765218728
96773	0.0019167923592582593
43846	0.0019159796733539995
18871	0.0019154999197364107
73664	0.0019151689785428516
88363	0.0019145157888802169
41694	0.0019093639673265668
82175	0.0019072029404880106
93813	0.0019010261606898845
2451	0.0019004172234147131
10425	0.0018998144066988448
103225	0.0018941105946104907
92629	0.0018922731281021618
37675	0.0018912392466045604
68262	0.0018895588505068986
89285	0.001888965151366227
100283	0.0018883085905125122
9131	0.0018881678880277655
103104	0.0018853518524238593
5541	0.001884819176591415
88656	0.0018845715819661385
1265	0.0018821011074124435
47088	0.001879378848090453
87657	0.001865964548131395
92168	0.0018613536547090566
40687	0.0018555981347967755
53806	0.001851402247498243
103752	0.001851358637377409
72730	0.001850005021887073
102554	0.0018403454139795195
91226	0.0018401355781641235
12532	0.0018329583533021401
32204	0.001831343150435265
5744	0.0018297335643872887
718	0.0018199402991919114
20562	0.0018188961608147636
59552	0.0018177233044664898
7204	0.0018138280659825055
11428	0.0018123314754289984
28953	0.0018066891468661592
55766	0.0018036926161155006
53624	0.0018023803494413252
550	0.0018022967392886395
60518	0.0018003347909273542
54862	0.0017933151397236601
16976	0.0017899380263516592
41807	0.0017896218289186652
9073	0.0017883421047549055
22843	0.001787821568494443
16426	0.001786784854125646
96245	0.0017736697077601795
76989	0.0017692384388790943
88396	0.0017671123358235172
41495	0.001762954972814476
19606	0.001758077244736906
76086	0.0017578538723076183
35797	0.0017541068498370669
8005	0.0017507257162333886
60057	0.0017386341782357293
79257	0.0017372912496012932
106740	0.0017371986159866422
42869	0.0017361630562259555
90536	0.0017327284930669152
37118	0.0017265777169007987
51000	0.0017247141083686177
52526	0.0017245094725176493
49333	0.0017234640710977766
5404	0.001721181765699355
16943	0.0017196908561787586
72079	0.0017185279512974623
10312	0.0017151452741545248
9227	0.0017149436561148346
21483	0.001713945418590588
65099	0.00171319001306898
47954	0.0017095092933417941
102818	0.0017061628716373242
13514	0.0017051080955463782
8100	0.0017005803340416979
24205	0.0016997288927289103
107086	0.0016990310057783504
46663	0.0016981243906035578
53969	0.001696060707540299
38204	0.0016862034214470635
12237	0.0016722347861114735
25259	0.0016710702915176611
51685	0.00166941103763355
18288	0.0016666781235512695
62943	0.0016622600238802158
53791	0.0016531394302968657
32777	0.0016527505753661691
73252	0.0016457086581452825
24528	0.001645371853739483
23869	0.0016431510633744437
61935	0.0016419621319099735
106502	0.0016382154274048272
100639	0.0016380566192114904
85189	0.0016361428883809772
106309	0.0016265170945566037
70598	0.0016230101029616514
64050	0.0016224215321885625
2330	0.0016213893970279615
98676	0.0016208556682986376
5328	0.001612444517519349
94195	0.001609058406040395
86622	0.001608538652897403
33643	0.0016081480477013058
11760	0.0016052245698249285
58293	0.0015979060079608243
71649	0.0015798487975849044
24254	0.0015751951008295963
47438	0.0015743850053280043
67123	0.001573407878309905
57600	0.0015734070259243848
101052	0.0015730524487978788
34376	0.0015717322340977223
8416	0.0015698318617606286
41769	0.001569367821785175
42722	0.0015641684844011042
99790	0.0015624872677762933
67496	0.0015609095843459931
54054	0.0015564431565301556
107762	0.001555927114478085
104543	0.00155471487915166
21124	0.0015543302718323984
33876	0.0015536612987727407
13294	0.001552537223296388
1631	0.0015486927314889627
59261	0.0015449176114250094
87237	0.0015431458511518611
49559	0.0015424812905657707
2593	0.0015415492528618483
17304	0.0015390364846839266
32417	0.0015360961561207724
34925	0.0015316869713852418
64428	0.001527022222209357
94994	0.0015260868187077406
76872	0.0015244158909022334
88835	0.0015198460709381495
100439	0.001517324922223592
37913	0.0015172203354582056
34703	0.001513260627184673
18792	0.0015132170713050576
49879	0.0015089647141498883
1329	0.0015039490650574558
37399	0.0015025972267049537
36235	0.0015025780276863082
21716	0.0015008894516528005
60818	0.001495815755708487
1995	0.0014948832269284446
3098	0.0014928238245202237
30832	0.0014924496739430245
13809	0.0014914491226116792
97721	0.0014903756516012143
86808	0.0014900316199223662
34442	0.001482369936314097
67342	0.0014814898693116456
58947	0.0014809536978644528
105229	0.0014801167356835595
54380	0.0014779070226192757
18078	0.0014774342378168367
34638	0.0014744438380207311
43757	0.0014730400461756819
84565	0.0014706476579729364
31392	0.0014704155879438018
85952	0.0014703180713499205
43521	0.001469191681123646
8810	0.001462340574680752
40546	0.0014617779851512896
52986	0.0014608466487933854
37708	0.0014561665103977389
67072	0.0014560245125082966
104179	0.0014538624559236812
35269	0.0014516066442271471
90477	0.0014505428831353025
83069	0.0014481744111909498
80421	0.0014436551373688856
69843	0.0014426311510474597
104237	0.001440778172365183
11559	0.0014377825348767439
56095	0.00143730952385767
70063	0.0014353351571753097
107281	0.001435269662828069
57402	0.001433725457777952
49421	0.001431001644104696
32554	0.0014295734232450037
48139	0.0014259506363918234
77900	0.0014243321515785739
101213	0.0014207873131764377
6313	0.0014154490117330863
71047	0.0014148726982987688
53588	0.0014048858646172105
53741	0.0014048349200852651
89873	0.0014045482710956343
92475	0.0014000018463578418
103679	0.0013998796603507623
16246	0.0013988986394444945
23034	0.0013978300935187952
8192	0.0013962553228220244
49785	0.001396210748899738
43266	0.0013952385312208037
68145	0.001394511391089072
97884	0.0013933882532613804
10988	0.0013905789310806626
100720	0.0013893700553452434
92670	0.001384442511074694
50674	0.001382589382597437
87116	0.0013822872066299344
15193	0.0013807443236763556
11231	0.0013803179744181738
15233	0.0013739186515320096
89313	0.001372435552757271
98826	0.0013723571330378128
56029	0.0013708190352552147
3881	0.0013687647892866998
4674	0.00136841203057992
56376	0.0013668231023215222
1930	0.0013661259569826042
72438	0.0013653033080448388
107640	0.0013652153549734934
79490	0.0013630964087096578
65906	0.001358603024171787
42746	0.001358452021995188
83984	0.0013579956408551798
34036	0.0013567423605281021
86054	0.0013555381813535523
76143	0.001353550106588065
65963	0.00135339674173313
79387	0.001352934456984038
27537	0.0013520969279870365
61598	0.0013515268532722062
75358	0.0013471604291282549
105473	0.0013454303008734755
58275	0.001344796417811142
3249	0.001343593827351821
40380	0.0013433882896001046
85000	0.0013400478334022797
69953	0.001339058964696994
25296	0.0013379754783525105
63255	0.001335900575238298
77524	0.0013343586549514567
102741	0.0013340372929310743
46612	0.0013318340847675192
40469	0.0013260776058320054
52678	0.0013228322443976932
29850	0.0013211196237458128
15263	0.0013196849723974636
41190	0.0013188054130796245
82686	0.0013162629239010732
58458	0.0013118754274890276
55823	0.0013075426606592596
73706	0.001307381348266839
41416	0.00130619151298845
76261	0.0013049575064329507
29676	0.0013044457510165695
49031	0.0013035171909537477
53078	0.0013029235900615433
81509	0.0012962568613305331
764	0.0012937842685308576
27314	0.0012926677072193163
103395	0.0012905629265435804
5035	0.0012897013401414626
80018	0.0012860885499293864
37431	0.0012852055771518473
2012	0.001284388310456509
102419	0.0012807011498752782
96197	0.001277521129780196
29320	0.0012771859141051342
63950	0.0012771565745880588
4579	0.0012769956813221757
9714	0.0012768594467242027
32021	0.001276837009454642
22642	0.0012761049017679445
54480	0.0012753829695239596
6425	0.0012718997757122865
90392	0.0012680517016117714
37742	0.0012652601657083889
107855	0.0012652252663672976
46912	0.0012647569488985577
107991	0.0012641115641096878
77375	0.001262144676092725
54178	0.0012616953271550125
27024	0.0012609568937534614
103935	0.0012607282572766033
48773	0.001260723516044939
29976	0.0012603221570138955
12690	0.0012596236112628566
21065	0.0012583120660589868
29274	0.0012579599392977432
93178	0.0012577268212020437
86381	0.001254364492221111
51850	0.0012518144729492405
17095	0.0012515051097977698
75695	0.0012492648028083807
70688	0.0012480572072505007
19211	0.001247116857635139
10691	0.001244128457096287
87093	0.0012439683318073835
104367	0.00124120912319988
95607	0.0012393092074976754
14531	0.001238022633120779
83474	0.0012375167167287303
58049	0.0012373773809812448
44960	0.00123488742466775
37052	0.0012336315372482869
107079	0.0012327865941798195
21672	0.0012318695930258817
29121	0.0012298177541967888
101284	0.0012275175749536156
97975	0.0012236929457161614
6889	0.0012236705461280768
34619	0.0012211105398154108
70767	0.0012208343991712029
10353	0.0012177344429085417
31432	0.0012167977082278624
38864	0.0012155625802024155
6998	0.0012154339944191652
6846	0.0012149533451416162
101653	0.00121418288266295
45384	0.001213260957817282
7880	0.0012132384136748027
37829	0.0012063019467533284
17291	0.0012022021935700527
37341	0.0012013695950142084
74321	0.0011968797316800513
11176	0.0011968797316800513
19968	0.001195164082872031
45168	0.0011944493073768067
39109	0.0011942307142236005
97189	0.0011924784576858656
18367	0.0011918680670497865
67196	0.0011917401266278392
107705	0.0011911720477069245
102138	0.001190972955405641
39026	0.0011885522657682172
80392	0.001187216675303315
105429	0.0011854284302899826
66990	0.0011854218360225109
15454	0.0011838811015306393
79167	0.001181392350371348
97744	0.0011803293160981946
25922	0.0011788283354640687
13342	0.0011784386304694403
11453	0.0011758510215579923
89909	0.0011753159983717973
130	0.0011725486291838051
30196	0.0011719467003457379
50541	0.0011713362802061918
86966	0.0011706664362537487
95893	0.001167127782403796
84899	0.001166503713772727
91926	0.0011658537846095435
7501	0.0011639488155519948
36324	0.0011628341224214753
30576	0.0011626310319584742
43456	0.0011611046926864794
28933	0.001161056235969276
62685	0.00115896588549678
77364	0.0011584697003736526
90441	0.0011583133137049576
40831	0.001158190459256116
16635	0.0011577673029113246
65889	0.001157366777215896
82914	0.0011567097696357142
45864	0.001155675694935214
37882	0.001155645042597988
79008	0.001155394283982811
73524	0.001153744239402901
32678	0.001153588098615229
38232	0.001153053528372837
103796	0.0011516484392213617
6598	0.0011511677561108413
32155	0.0011507028468514815
91069	0.001150619974487702
45011	0.0011503117146076135
85565	0.001147558269309547
92451	0.0011468647809767878
48528	0.0011440244890522048
41240	0.0011408154736819458
13381	0.0011398722952299697
83462	0.001139763207542841
56148	0.001138232545242486
49144	0.00113703258365745
42763	0.0011358467832818186
53781	0.0011348054546487859
20764	0.0011340360934939272
101931	0.0011339177148303177
56168	0.0011335107228150493
67265	0.0011324461524660843
48470	0.0011320538034834814
101067	0.001131563357398558
50840	0.0011309254634913088
47789	0.0011303249394175093
8065	0.0011300298425841503
92774	0.001129205198686173
96798	0.0011275518439144178
60474	0.001125954020692031
76765	0.0011245273394593276
85028	0.0011222258899799646
78976	0.0011211246874505852
44130	0.0011191226906164709
1145	0.0011172204434062912
3554	0.0011160637356109548
90225	0.0011159082722113523
34871	0.001115772340346057
41212	0.0011155057863865996
68078	0.001115500425472326
79496	0.0011130714433660342
42086	0.0011118857671562905
47362	0.001111826857636872
104355	0.0011116280226195325
54972	0.0011111394739248544
17511	0.0011107085614206324
42259	0.0011095773627838631
53272	0.0011093737794513408
33242	0.0011078975549537026
35487	0.0011069141828493163
19170	0.0011037912538001088
98787	0.001102174011374299
33544	0.0011019872832623318
30775	0.0011010272095951573
4031	0.001100682326706713
82581	0.001097075264922303
37945	0.0010952049001969014
22790	0.001091909561649587
10295	0.0010917408010481299
40494	0.0010914213195804873
31033	0.0010876420028756687
84521	0.0010871910448763782
89961	0.0010861703800831668
105534	0.001084597961836015
70314	0.0010845340644391904
98578	0.0010841782971485637
35386	0.0010827705024068978
45271	0.0010826312168158853
2394	0.0010822678031127103
62990	0.0010818103600142074
1816	0.0010788077161998292
58191	0.0010786930306326368
102866	0.001077799442664468
40820	0.0010753437924676946
53647	0.0010712765044605542
19640	0.0010706436070633345
54782	0.0010691914866279772
101831	0.0010667782390791465
25516	0.0010658387876975016
82865	0.0010653864890587364
25822	0.0010648174555431753
11571	0.001063132863023916
99817	0.0010602222643984049
107405	0.001058626333291693
69231	0.0010577324107451489
75616	0.0010574753371279033
73147	0.0010569405090228373
65823	0.0010558826317301423
38583	0.0010547810301284705
108050	0.0010519438480874293
54517	0.001049585698308101
36486	0.001048924204634408
61038	0.0010485469109136909
28226	0.001048488977676759
56511	0.0010478576195901697
36177	0.0010473720728260208
6723	0.0010462668633837507
69685	0.0010456955856359253
62245	0.0010434041478159187
10164	0.001043035091660805
104927	0.0010407297037797172
83488	0.0010388761635028209
93740	0.0010388445534391688
93055	0.0010387116621640622
16605	0.001037818925182308
94275	0.0010365928008941984
72169	0.0010354020698786126
70665	0.0010325390420738525
10765	0.0010321829638616658
810	0.0010310329349222456
91966	0.001030757493160808
41003	0.0010304687846704509
97822	0.0010293014645347829
66746	0.0010283877211808223
