Node_Id	Closeness_Centrality
164	0.22276881556604902
566	0.2211907346794579
428	0.21982549145258112
524	0.21601312745183981
295	0.21595173101580423
567	0.21338424647742124
639	0.21244948465577534
478	0.20884831600438095
75	0.20763076342428619
2296	0.20734745027488527
431	0.20704610054244832
479	0.20455627038246557
1677	0.20413492037182643
748	0.20324302459846758
1275	0.20225115535686014
659	0.20207185468721753
2410	0.20164282739488798
612	0.2014111973908115
911	0.20089639704493334
1208	0.1998746510760973
882	0.19818889843246792
284	0.1976561325764667
379	0.19614237336475465
466	0.19607488351585495
192	0.19570451797645863
666	0.19525188631761298
1545	0.19513487893774623
634	0.19510147401111133
2674	0.19498464678116456
2659	0.19450213506884664
718	0.19440260305942975
2558	0.19407156414404544
2443	0.19400549160539737
1645	0.19393946404082477
189	0.1939064671094695
1793	0.1937745915898847
1976	0.19346210497978386
697	0.19315062459722174
1104	0.1930361213475452
228	0.19287278057808543
780	0.1922059634768373
208	0.1920116688460798
2481	0.19168871590882294
503	0.19165648035582392
416	0.1915920417644628
1688	0.19139898571431807
450	0.1912223591335414
2601	0.19095003106909725
278	0.19087008213631
1285	0.19082214490345867
2668	0.1907582660366402
962	0.1906944299231836
687	0.18994754340598446
253	0.18988424865643233
19	0.18961571590315396
589	0.1894108792481148
187	0.1893951409116588
700	0.1893951409116588
625	0.1893007657895369
553	0.18915937932546173
1537	0.1891122974256877
93	0.18897119224604658
206	0.18897119224604658
334	0.18895552688981296
602	0.18893986413062117
562	0.18886158926769522
883	0.18876774499973611
521	0.1886115449625001
1791	0.18854913730431086
746	0.18848677093126717
16	0.18842444580241496
203	0.18831547594777046
35	0.18789634167602123
58	0.18789634167602123
824	0.18789634167602123
1319	0.18789634167602123
1548	0.18789634167602123
130	0.1877725118108422
174	0.18775704455286768
689	0.18758707274066444
467	0.1875099145172601
2643	0.18747906899751715
175	0.18746365004291585
1617	0.18746365004291585
637	0.1874328197411244
1291	0.18737118954967644
158	0.18730959987441975
231	0.18724805067541395
216	0.18712507354665575
2424	0.18710971276242108
1578	0.18707899875835635
548	0.18703294665396025
573	0.18701760099046716
113	0.18701760099046716
1460	0.18700225784492688
1306	0.18678771784576037
1767	0.186772412395265
1458	0.18669592275139762
1334	0.18663477612968263
1304	0.18657366954831903
720	0.1863448758070482
147	0.1862991843785708
484	0.1862991843785708
1128	0.18628395888131855
354	0.18626873587250256
495	0.18626873587250256
527	0.18626873587250256
611	0.18626873587250256
660	0.1862382973177395
251	0.1860862536428944
2197	0.1859192920776357
555	0.1858434994595853
692	0.18578290984365586
636	0.18566184905692057
1499	0.18566184905692057
90	0.18560137780895805
307	0.18555605021750354
72	0.18545037188770758
1673	0.18542020018480548
61	0.1853900382978295
939	0.18513405790056967
2028	0.1851039890264588
2673	0.1851039890264588
672	0.18507392991814012
967	0.1849687998759891
2542	0.184923780697048
690	0.18487878342702682
275	0.18484879741073826
23	0.18475889769569698
2486	0.18474392291066735
1284	0.1846990131165881
1489	0.18466908538214485
313	0.18454947136845712
1540	0.18454947136845712
1574	0.18448972245016704
1374	0.18444493614434485
86	0.18437034060275123
917	0.18422133038647165
794	0.1841320398151558
2364	0.18398341438952406
1716	0.18396856504211573
968	0.18386468668805467
53	0.1838498564987751
480	0.18376092557818557
1341	0.18370168607928866
245	0.18367208065042817
702	0.18359810880965072
154	0.18356853675379026
1254	0.18355375429793958
1729	0.18353897422270823
1591	0.1835094212118037
