Node_Id	Betweenness_Centrality
82	0.15378829937245292
43	0.1421130939457733
230	0.11368309617405933
31	0.10829167183535
58	0.09738076530797213
90	0.08493967687112404
811	0.06568128154159367
307	0.06217149228491531
4	0.04506074169722814
572	0.04416514176001139
737	0.04268304494952223
734	0.036586487335015974
217	0.03472605097028692
613	0.034044618569729374
334	0.032716313474294975
30	0.026803783255120336
215	0.025862379650490472
18	0.02481823387192761
223	0.02453432696192152
95	0.023145391568991834
7	0.0224077665848822
23	0.022024285733672558
224	0.020363562855566605
842	0.018764216869396617
237	0.016886011114724254
799	0.016011475138041045
733	0.01593106243041934
236	0.015645895805384596
292	0.015453489450841367
2	0.01512494793958301
712	0.01471881755873247
331	0.014579464371432378
233	0.013794944831768345
1170	0.013722660017189803
142	0.013064322331701734
1073	0.01202590031108733
800	0.011936920382364172
337	0.011203180518728852
452	0.010210134587944932
1887	0.009966016857644446
277	0.009805910455679967
790	0.009774231327488463
784	0.009451935495428046
914	0.00945176344348103
441	0.008883229902523089
456	0.00888288947659038
1582	0.008718923102938645
158	0.008401135025729011
105	0.008257321644685966
2340	0.008155201541842827
1070	0.0079528832885141
714	0.007701559294550454
110	0.007688770070411792
288	0.0074329087751350935
658	0.007115009242717457
639	0.006963908890986323
242	0.006824803069260302
817	0.006646029562667193
921	0.006637616217089938
941	0.006635106779589464
3630	0.006458398484425975
2268	0.006307075559928737
402	0.006306050172413282
410	0.006202085073794377
152	0.006145879012150944
1031	0.005986289403255827
693	0.005961156925678223
1285	0.005783860223994239
319	0.005680671851009169
775	0.00563111188013611
426	0.005452853995489937
481	0.005316114586609384
919	0.005315165231230903
679	0.0052112123159140135
2108	0.0051956525053887224
968	0.005150987502294123
2460	0.0051045045884805604
2338	0.0050929649573431416
226	0.004858849392864479
541	0.004847229375543691
532	0.004625843519713133
12	0.0046250724089040955
2430	0.004616079586711365
1612	0.004615333037223124
4080	0.004582143309123875
2650	0.004509530866158478
473	0.004482295288418074
931	0.004450780947876571
747	0.004414487772009187
99	0.004377609295221213
1282	0.004327043767489954
1090	0.004320979345888486
347	0.0042211838793373285
1633	0.004125521580224281
667	0.004039523555604356
754	0.003922349964686684
2070	0.00391850129485758
240	0.0038704310981272794
3803	0.0038202203729999205
543	0.003810429875589289
1488	0.003779827037559526
3455	0.003695951411476642
3179	0.003636281482285623
2635	0.0036326746780163135
127	0.0035808029678224673
2176	0.0035441890932657815
247	0.003516120896383615
970	0.0035057481942586863
546	0.0034997152237801546
560	0.003470347699298823
255	0.0034454825656892608
642	0.0034435072262503285
1053	0.0034169910854121863
913	0.0034079089847735685
1609	0.003385831498829605
3535	0.0033772257549096615
438	0.003364863638850817
972	0.003283988577405367
124	0.003246233748252623
2344	0.003174918965214824
792	0.0031652408752971864
196	0.003113870345268684
1256	0.003113721200202702
3162	0.003106179509071685
3815	0.0030470168850138955
447	0.0029269628071241774
847	0.0029203061841468316
353	0.002879981038772958
2418	0.002859930371287033
855	0.0028482362004901337
2498	0.0028102242633582367
4319	0.0028057007277505967
2531	0.0027956531736842935
1163	0.002766062870278501
3044	0.0027281529194934854
1058	0.0027074057309440084
633	0.002706883420883763
697	0.002697880582174974
1503	0.0026922454078462995
245	0.002659590417391837
2177	0.002632896550009682
985	0.002564322527076918
3084	0.0025626048340032055
2468	0.0025330883013933076
1692	0.002515400581181452
2308	0.0025109630801658854
802	0.0024977571006449006
1589	0.0024641261633728396
3683	0.0024507390260824317
2662	0.002441507324456455
1610	0.002432728577764822
298	0.0023947634586788946
963	0.0023628603192216414
5380	0.0023184005926350846
104	0.002284481290713622
3414	0.002280490855298964
4476	0.0022788883555659406
2334	0.00226426466363398
